	管線材質	ORDER_SEQ	品名	SIZE1	SIZE2	SCH1	SCH2	SIZE_LAYOUT	厚度	UNIT	IDENT_CODE	用料時機	採購量	可領用量	合計	合計2	項目	重組	設計需求	採購需求	缺料狀況	7月2日	7月9日	7月10日	7月11日	8月15日
1914	碳鋼	630	CHECK VALVE CL800 SW CS A105 BODY 13CR AND HF-TR API TR #8 LIFT W/ SPRG BC API   	0.75	 	 	 	"3/4"""	11.13	PC	V19420	預製					E	V19420_E	0.0	0	0	0	0	0	0	0
1915	碳鋼	630	CHECK VALVE CL800 SW-STUB CS A105 BODY SS 316 AND HF-TR API TR #12 LIFT W/ SPRG BC  (STUB : SMLS BE S-80 A106-B) NACE	2	 	 	 	"2"""	11.13	PC	V103940	預製	2.0		1.0	1.0	-	V103940_-	0.0	0	0	0	0	0	0	0
1916	碳鋼	630	CHECK VALVE CL800 SW-STUB CS A105 BODY SS 316 AND HF-TR API TR #12 LIFT W/ SPRG BC  (STUB : SMLS BE S-80 A106-B) NACE	2	 	 	 	"2"""	11.13	PC	V103940	預製					A	V103940_A	0.0	0	0	0	0	0	0	0
1917	碳鋼	630	CHECK VALVE CL800 SW-STUB CS A105 BODY SS 316 AND HF-TR API TR #12 LIFT W/ SPRG BC  (STUB : SMLS BE S-80 A106-B) NACE	2	 	 	 	"2"""	11.13	PC	V103940	預製					B	V103940_B	1.0	1	-1	0	0	0	0	0
1918	碳鋼	630	CHECK VALVE CL800 SW-STUB CS A105 BODY SS 316 AND HF-TR API TR #12 LIFT W/ SPRG BC  (STUB : SMLS BE S-80 A106-B) NACE	2	 	 	 	"2"""	11.13	PC	V103940	預製					D	V103940_D	0.0	0	0	0	0	0	0	0
1919	碳鋼	630	CHECK VALVE CL800 SW-STUB CS A105 BODY SS 316 AND HF-TR API TR #12 LIFT W/ SPRG BC  (STUB : SMLS BE S-80 A106-B) NACE	2	 	 	 	"2"""	11.13	PC	V103940	預製					E	V103940_E	0.0	0	0	0	0	0	0	0
1920	碳鋼	674	STOP CHECK VALVE CL1500 BW CS A105 BODY SS 316-TR STLD-S&D PLUG-D OS&Y WB Y-PAT API   	2	 	S-160	 	"2"" S-160"	8.74	PC	V151693	預製	5.0		5.0	5.0	-	V151693_-	0.0	0	0	0	0	0	0	0
1921	碳鋼	674	STOP CHECK VALVE CL1500 BW CS A105 BODY SS 316-TR STLD-S&D PLUG-D OS&Y WB Y-PAT API   	2	 	S-160	 	"2"" S-160"	8.74	PC	V151693	預製					A	V151693_A	0.0	0	0	0	0	0	0	0
1922	碳鋼	674	STOP CHECK VALVE CL1500 BW CS A105 BODY SS 316-TR STLD-S&D PLUG-D OS&Y WB Y-PAT API   	2	 	S-160	 	"2"" S-160"	8.74	PC	V151693	預製					B	V151693_B	5.0	5	-5	0	0	0	0	0
1923	碳鋼	674	STOP CHECK VALVE CL1500 BW CS A105 BODY SS 316-TR STLD-S&D PLUG-D OS&Y WB Y-PAT API   	2	 	S-160	 	"2"" S-160"	8.74	PC	V151693	預製					D	V151693_D	0.0	0	0	0	0	0	0	0
1924	碳鋼	674	STOP CHECK VALVE CL1500 BW CS A105 BODY SS 316-TR STLD-S&D PLUG-D OS&Y WB Y-PAT API   	2	 	S-160	 	"2"" S-160"	8.74	PC	V151693	預製					E	V151693_E	0.0	0	0	0	0	0	0	0
1925	碳鋼	999	"0.75"", STEAM TRAP, CL150, RF, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	TR-300004	安裝	4.0		1.0	1.0	-	TR-300004_-	0.0	0	0	0	0	0	0	0
1926	碳鋼	999	"0.75"", STEAM TRAP, CL150, RF, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	TR-300004	安裝					A	TR-300004_A	0.0	0	0	0	0	0	0	0
1927	碳鋼	999	"0.75"", STEAM TRAP, CL150, RF, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	TR-300004	安裝					B	TR-300004_B	0.0	0	0	0	0	0	0	0
1928	碳鋼	999	"0.75"", STEAM TRAP, CL150, RF, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	TR-300004	安裝					D	TR-300004_D	1.0	1	-1	0	0	0	0	0
1929	碳鋼	999	"0.75"", STEAM TRAP, CL150, RF, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	TR-300004	安裝					E	TR-300004_E	0.0	0	0	0	0	0	0	0
1930	碳鋼	999	"0.75"", STEAM TRAP, CL300, RF, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	TR-300003	安裝	3.0		1.0	1.0	-	TR-300003_-	0.0	0	0	0	0	0	0	0
1931	碳鋼	999	"0.75"", STEAM TRAP, CL300, RF, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	TR-300003	安裝					A	TR-300003_A	0.0	0	0	0	0	0	0	0
1932	碳鋼	999	"0.75"", STEAM TRAP, CL300, RF, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	TR-300003	安裝					B	TR-300003_B	0.0	0	0	0	0	0	0	0
1933	碳鋼	999	"0.75"", STEAM TRAP, CL300, RF, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	TR-300003	安裝					D	TR-300003_D	1.0	1	-1	0	0	0	0	0
1934	碳鋼	999	"0.75"", STEAM TRAP, CL300, RF, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	TR-300003	安裝					E	TR-300003_E	0.0	0	0	0	0	0	0	0
1935	碳鋼	999	"2"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-305201	預製	1.0		1.0	1.0	-	ST-305201_-	0.0	0	0	0	0	0	0	0
1936	碳鋼	999	"2"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-305201	預製					A	ST-305201_A	0.0	0	0	0	0	0	0	0
1937	碳鋼	999	"2"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-305201	預製					B	ST-305201_B	1.0	1	-1	0	0	0	0	0
1938	碳鋼	999	"2"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-305201	預製					D	ST-305201_D	0.0	0	0	0	0	0	0	0
1939	碳鋼	999	"2"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-305201	預製					E	ST-305201_E	0.0	0	0	0	0	0	0	0
1940	碳鋼	999	"2"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-305202	預製	1.0		1.0	1.0	-	ST-305202_-	0.0	0	0	0	0	0	0	0
1941	碳鋼	999	"2"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-305202	預製					A	ST-305202_A	0.0	0	0	0	0	0	0	0
1942	碳鋼	999	"2"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-305202	預製					B	ST-305202_B	1.0	1	-1	0	0	0	0	0
1943	碳鋼	999	"2"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-305202	預製					D	ST-305202_D	0.0	0	0	0	0	0	0	0
1944	碳鋼	999	"2"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-305202	預製					E	ST-305202_E	0.0	0	0	0	0	0	0	0
1945	碳鋼	999	"3"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-3011201	預製	1.0		1.0	1.0	-	ST-3011201_-	0.0	0	0	0	0	0	0	0
1946	碳鋼	999	"3"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-3011201	預製					A	ST-3011201_A	1.0	1	-1	0	0	0	0	0
1947	碳鋼	999	"3"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-3011201	預製					B	ST-3011201_B	0.0	0	0	0	0	0	0	0
1948	碳鋼	999	"3"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-3011201	預製					D	ST-3011201_D	0.0	0	0	0	0	0	0	0
1949	碳鋼	999	"3"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-3011201	預製					E	ST-3011201_E	0.0	0	0	0	0	0	0	0
1950	碳鋼	999	"3"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-3011202	預製	1.0		1.0	1.0	-	ST-3011202_-	0.0	0	0	0	0	0	0	0
1951	碳鋼	999	"3"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-3011202	預製					A	ST-3011202_A	1.0	1	-1	0	0	0	0	0
1952	碳鋼	999	"3"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-3011202	預製					B	ST-3011202_B	0.0	0	0	0	0	0	0	0
1953	碳鋼	999	"3"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-3011202	預製					D	ST-3011202_D	0.0	0	0	0	0	0	0	0
1954	碳鋼	999	"3"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-3011202	預製					E	ST-3011202_E	0.0	0	0	0	0	0	0	0
1955	碳鋼	999	"3"", T-TYPE STRAINER, CL300, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-3011203	預製	1.0		1.0	1.0	-	ST-3011203_-	0.0	0	0	0	0	0	0	0
1956	碳鋼	999	"3"", T-TYPE STRAINER, CL300, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-3011203	預製					A	ST-3011203_A	0.0	0	0	0	0	0	0	0
1957	碳鋼	999	"3"", T-TYPE STRAINER, CL300, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-3011203	預製					B	ST-3011203_B	0.0	0	0	0	0	0	0	0
1958	碳鋼	999	"3"", T-TYPE STRAINER, CL300, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-3011203	預製					D	ST-3011203_D	1.0	1	-1	0	0	0	0	0
1959	碳鋼	999	"3"", T-TYPE STRAINER, CL300, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-3011203	預製					E	ST-3011203_E	0.0	0	0	0	0	0	0	0
1960	碳鋼	999	"4"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304701	預製	1.0		1.0	1.0	-	ST-304701_-	0.0	0	0	0	0	0	0	0
1961	碳鋼	999	"4"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304701	預製					A	ST-304701_A	0.0	0	0	0	0	0	0	0
1962	碳鋼	999	"4"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304701	預製					B	ST-304701_B	0.0	0	0	0	0	0	0	0
1963	碳鋼	999	"4"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304701	預製					D	ST-304701_D	1.0	1	-1	0	0	0	0	0
1964	碳鋼	999	"4"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304701	預製					E	ST-304701_E	0.0	0	0	0	0	0	0	0
1965	碳鋼	999	"4"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304702	預製	1.0		1.0	1.0	-	ST-304702_-	0.0	0	0	0	0	0	0	0
1966	碳鋼	999	"4"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304702	預製					A	ST-304702_A	0.0	0	0	0	0	0	0	0
1967	碳鋼	999	"4"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304702	預製					B	ST-304702_B	0.0	0	0	0	0	0	0	0
1968	碳鋼	999	"4"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304702	預製					D	ST-304702_D	1.0	1	-1	0	0	0	0	0
1969	碳鋼	999	"4"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304702	預製					E	ST-304702_E	0.0	0	0	0	0	0	0	0
1970	碳鋼	999	"6"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304901	預製	1.0		1.0	1.0	-	ST-304901_-	0.0	0	0	0	0	0	0	0
1971	碳鋼	999	"6"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304901	預製					A	ST-304901_A	0.0	0	0	0	0	0	0	0
1972	碳鋼	999	"6"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304901	預製					B	ST-304901_B	0.0	0	0	0	0	0	0	0
1973	碳鋼	999	"6"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304901	預製					D	ST-304901_D	1.0	1	-1	0	0	0	0	0
1974	碳鋼	999	"6"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304901	預製					E	ST-304901_E	0.0	0	0	0	0	0	0	0
1975	碳鋼	999	"6"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304902	預製	1.0		1.0	1.0	-	ST-304902_-	0.0	0	0	0	0	0	0	0
1976	碳鋼	999	"6"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304902	預製					A	ST-304902_A	0.0	0	0	0	0	0	0	0
1977	碳鋼	999	"6"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304902	預製					B	ST-304902_B	0.0	0	0	0	0	0	0	0
1978	碳鋼	999	"6"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304902	預製					D	ST-304902_D	1.0	1	-1	0	0	0	0	0
1979	碳鋼	999	"6"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-304902	預製					E	ST-304902_E	0.0	0	0	0	0	0	0	0
1980	碳鋼	999	"8"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-300903	預製	1.0		1.0	1.0	-	ST-300903_-	0.0	0	0	0	0	0	0	0
1981	碳鋼	999	"8"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-300903	預製					A	ST-300903_A	0.0	0	0	0	0	0	0	0
1982	碳鋼	999	"8"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-300903	預製					B	ST-300903_B	0.0	0	0	0	0	0	0	0
1983	碳鋼	999	"8"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-300903	預製					D	ST-300903_D	1.0	1	-1	0	0	0	0	0
1984	碳鋼	999	"8"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-300903	預製					E	ST-300903_E	0.0	0	0	0	0	0	0	0
1985	碳鋼	999	"8"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-300904	預製	1.0		1.0	1.0	-	ST-300904_-	0.0	0	0	0	0	0	0	0
1986	碳鋼	999	"8"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-300904	預製					A	ST-300904_A	0.0	0	0	0	0	0	0	0
1987	碳鋼	999	"8"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-300904	預製					B	ST-300904_B	0.0	0	0	0	0	0	0	0
1988	碳鋼	999	"8"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-300904	預製					D	ST-300904_D	1.0	1	-1	0	0	0	0	0
1989	碳鋼	999	"8"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 	"2"" S-160"	8.74	PC	ST-300904	預製					E	ST-300904_E	0.0	0	0	0	0	0	0	0
1990	碳鋼	999	"STEAM RING, PIP 3.1 M ( FOR 10"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01E	安裝	0.0		3.0	3.0	-	SR-01E_-	0.0	0	0	0	0	0	0	0
1991	碳鋼	999	"STEAM RING, PIP 3.1 M ( FOR 10"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01E	安裝					A	SR-01E_A	0.0	0	0	0	0	0	0	0
1992	碳鋼	999	"STEAM RING, PIP 3.1 M ( FOR 10"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01E	安裝					B	SR-01E_B	0.0	0	0	0	0	0	0	0
1993	碳鋼	999	"STEAM RING, PIP 3.1 M ( FOR 10"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01E	安裝					D	SR-01E_D	3.0	3	-3	0	0	0	0	0
1994	碳鋼	999	"STEAM RING, PIP 3.1 M ( FOR 10"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01E	安裝					E	SR-01E_E	0.0	0	0	0	0	0	0	0
1995	碳鋼	999	"STEAM RING, PIP 3.5 M ( FOR 14"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01D	安裝	0.0		1.0	1.0	-	SR-01D_-	0.0	0	0	0	0	0	0	0
1996	碳鋼	999	"STEAM RING, PIP 3.5 M ( FOR 14"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01D	安裝					A	SR-01D_A	0.0	0	0	0	0	0	0	0
1997	碳鋼	999	"STEAM RING, PIP 3.5 M ( FOR 14"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01D	安裝					B	SR-01D_B	0.0	0	0	0	0	0	0	0
1998	碳鋼	999	"STEAM RING, PIP 3.5 M ( FOR 14"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01D	安裝					D	SR-01D_D	1.0	1	-1	0	0	0	0	0
1999	碳鋼	999	"STEAM RING, PIP 3.5 M ( FOR 14"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01D	安裝					E	SR-01D_E	0.0	0	0	0	0	0	0	0
2000	碳鋼	999	"STEAM RING, PIP 3.7 M ( FOR 16"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01C	安裝	0.0		5.0	5.0	-	SR-01C_-	0.0	0	0	0	0	0	0	0
2001	碳鋼	999	"STEAM RING, PIP 3.7 M ( FOR 16"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01C	安裝					A	SR-01C_A	0.0	0	0	0	0	0	0	0
2002	碳鋼	999	"STEAM RING, PIP 3.7 M ( FOR 16"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01C	安裝					B	SR-01C_B	1.0	1	-1	0	0	0	0	0
2003	碳鋼	999	"STEAM RING, PIP 3.7 M ( FOR 16"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01C	安裝					D	SR-01C_D	4.0	4	-4	0	0	0	0	0
2004	碳鋼	999	"STEAM RING, PIP 3.7 M ( FOR 16"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01C	安裝					E	SR-01C_E	0.0	0	0	0	0	0	0	0
2005	碳鋼	999	"STEAM RING, PIP 4.1 M ( FOR 20"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01B	安裝	0.0		3.0	3.0	-	SR-01B_-	0.0	0	0	0	0	0	0	0
2006	碳鋼	999	"STEAM RING, PIP 4.1 M ( FOR 20"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01B	安裝					A	SR-01B_A	0.0	0	0	0	0	0	0	0
2007	碳鋼	999	"STEAM RING, PIP 4.1 M ( FOR 20"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01B	安裝					B	SR-01B_B	0.0	0	0	0	0	0	0	0
2008	碳鋼	999	"STEAM RING, PIP 4.1 M ( FOR 20"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01B	安裝					D	SR-01B_D	3.0	3	-3	0	0	0	0	0
2009	碳鋼	999	"STEAM RING, PIP 4.1 M ( FOR 20"" -2500# NOZZLE USE)"	 	 	 	 	"2"" S-160"	8.74	PC	SR-01B	安裝					E	SR-01B_E	0.0	0	0	0	0	0	0	0
2010	碳鋼	999	STEAM RING, PIP 5.9 M ( FOR REACTOR TOP NOZZLE USE)	 	 	 	 	"2"" S-160"	8.74	PC	SR-01A	安裝	0.0		3.0	3.0	-	SR-01A_-	0.0	0	0	0	0	0	0	0
2011	碳鋼	999	STEAM RING, PIP 5.9 M ( FOR REACTOR TOP NOZZLE USE)	 	 	 	 	"2"" S-160"	8.74	PC	SR-01A	安裝					A	SR-01A_A	0.0	0	0	0	0	0	0	0
2012	碳鋼	999	STEAM RING, PIP 5.9 M ( FOR REACTOR TOP NOZZLE USE)	 	 	 	 	"2"" S-160"	8.74	PC	SR-01A	安裝					B	SR-01A_B	0.0	0	0	0	0	0	0	0
2013	碳鋼	999	STEAM RING, PIP 5.9 M ( FOR REACTOR TOP NOZZLE USE)	 	 	 	 	"2"" S-160"	8.74	PC	SR-01A	安裝					D	SR-01A_D	3.0	3	-3	0	0	0	0	0
2014	碳鋼	999	STEAM RING, PIP 5.9 M ( FOR REACTOR TOP NOZZLE USE)	 	 	 	 	"2"" S-160"	8.74	PC	SR-01A	安裝					E	SR-01A_E	0.0	0	0	0	0	0	0	0
2015	鍍鋅鋼	102	PIPE ERW BE CS A53-B GA  ASME   	6	 	S-40	 	"6"" S-40"	7.11	M	P30718	預製	60.0		53.9	53.9	-	P30718_-	0.0	0	0	0	0	0	0	0
2016	鍍鋅鋼	102	PIPE ERW BE CS A53-B GA  ASME   	6	 	S-40	 	"6"" S-40"	7.11	M	P30718	預製					A	P30718_A	0.0	0	0	0	0	0	0	0
2017	鍍鋅鋼	102	PIPE ERW BE CS A53-B GA  ASME   	6	 	S-40	 	"6"" S-40"	7.11	M	P30718	預製					B	P30718_B	0.0	0	0	0	0	0	0	0
2018	鍍鋅鋼	102	PIPE ERW BE CS A53-B GA  ASME   	6	 	S-40	 	"6"" S-40"	7.11	M	P30718	預製					D	P30718_D	0.0	0	0	0	0	0	0	0
2019	鍍鋅鋼	102	PIPE ERW BE CS A53-B GA  ASME   	6	 	S-40	 	"6"" S-40"	7.11	M	P30718	預製					E	P30718_E	53.9	60	0	0	0	0	0	60
2020	鍍鋅鋼	102	PIPE ERW BE CS A53-B GA  ASME   	4	 	S-40	 	"4"" S-40"	6.02	M	P30719	預製	18.0		17.1	17.1	-	P30719_-	0.0	0	0	0	0	0	0	0
2021	鍍鋅鋼	102	PIPE ERW BE CS A53-B GA  ASME   	4	 	S-40	 	"4"" S-40"	6.02	M	P30719	預製					A	P30719_A	0.0	0	0	0	0	0	0	0
2022	鍍鋅鋼	102	PIPE ERW BE CS A53-B GA  ASME   	4	 	S-40	 	"4"" S-40"	6.02	M	P30719	預製					B	P30719_B	0.0	0	0	0	0	0	0	0
2023	鍍鋅鋼	102	PIPE ERW BE CS A53-B GA  ASME   	4	 	S-40	 	"4"" S-40"	6.02	M	P30719	預製					D	P30719_D	0.0	0	0	0	0	0	0	0
2024	鍍鋅鋼	102	PIPE ERW BE CS A53-B GA  ASME   	4	 	S-40	 	"4"" S-40"	6.02	M	P30719	預製					E	P30719_E	17.1	24	-6	0	0	0	0	18
2025	鍍鋅鋼	102	PIPE ERW BE CS A53-B GA  ASME   	3	 	S-40	 	"3"" S-40"	5.49	M	P30720	預製	36.0		20.8	20.8	-	P30720_-	0.0	0	0	0	0	0	0	0
2026	鍍鋅鋼	102	PIPE ERW BE CS A53-B GA  ASME   	3	 	S-40	 	"3"" S-40"	5.49	M	P30720	預製					A	P30720_A	0.0	0	0	0	0	0	0	0
2027	鍍鋅鋼	102	PIPE ERW BE CS A53-B GA  ASME   	3	 	S-40	 	"3"" S-40"	5.49	M	P30720	預製					B	P30720_B	0.0	0	0	0	0	0	0	0
