管線材質,ORDER_SEQ,品名,SIZE1,SIZE2,SCH1,SCH2,SIZE_LAYOUT,厚度,UNIT,IDENT_CODE,用料時機,採購量,可領用量,合計,合計2,項目,重組,設計需求,採購需求,缺料狀況,7月2日,7月9日,7月10日,7月11日,8月15日
合金鋼P5,481,STUD BOLT UNC AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   ,0.875,160, , ,7/8 IN x 160 MM LG,10.97,SET,G18523,安裝,,,,,B,G18523_B,0,0,0,0,0,0,0,0
合金鋼P5,481,STUD BOLT UNC AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   ,0.875,160, , ,7/8 IN x 160 MM LG,10.97,SET,G18523,安裝,,,,,D,G18523_D,8,8,-8,0,0,0,0,0
合金鋼P5,481,STUD BOLT UNC AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   ,0.875,160, , ,7/8 IN x 160 MM LG,10.97,SET,G18523,安裝,,,,,E,G18523_E,0,0,0,0,0,0,0,0
合金鋼P5,481,STUD BOLT UNC AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   ,0.625,110, , ,5/8 IN x 110 MM LG,10.97,SET,G18690,安裝,19,,16,16,-,G18690_-,0,0,0,0,0,0,0,0
合金鋼P5,481,STUD BOLT UNC AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   ,0.625,110, , ,5/8 IN x 110 MM LG,10.97,SET,G18690,安裝,,,,,A,G18690_A,0,0,0,0,0,0,0,0
合金鋼P5,481,STUD BOLT UNC AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   ,0.625,110, , ,5/8 IN x 110 MM LG,10.97,SET,G18690,安裝,,,,,B,G18690_B,0,0,0,0,0,0,0,0
合金鋼P5,481,STUD BOLT UNC AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   ,0.625,110, , ,5/8 IN x 110 MM LG,10.97,SET,G18690,安裝,,,,,D,G18690_D,16,16,-16,0,0,0,0,0
合金鋼P5,481,STUD BOLT UNC AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   ,0.625,110, , ,5/8 IN x 110 MM LG,10.97,SET,G18690,安裝,,,,,E,G18690_E,0,0,0,0,0,0,0,0
合金鋼P5,610,GATE VALVE CL800 SW-STUB/ FNPT AS A182-F5 BODY 13CR-TR STLD-S&D SLD-WG OS&Y BB API LOW EMIS (STUB : SMLS PE S-160 A335-P5)  (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B),1, , , ,"1""",10.97,PC,V222267,預製,1,,1,1,-,V222267_-,0,0,0,0,0,0,0,0
合金鋼P5,610,GATE VALVE CL800 SW-STUB/ FNPT AS A182-F5 BODY 13CR-TR STLD-S&D SLD-WG OS&Y BB API LOW EMIS (STUB : SMLS PE S-160 A335-P5)  (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B),1, , , ,"1""",10.97,PC,V222267,預製,,,,,A,V222267_A,0,0,0,0,0,0,0,0
合金鋼P5,610,GATE VALVE CL800 SW-STUB/ FNPT AS A182-F5 BODY 13CR-TR STLD-S&D SLD-WG OS&Y BB API LOW EMIS (STUB : SMLS PE S-160 A335-P5)  (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B),1, , , ,"1""",10.97,PC,V222267,預製,,,,,B,V222267_B,0,0,0,0,0,0,0,0
合金鋼P5,610,GATE VALVE CL800 SW-STUB/ FNPT AS A182-F5 BODY 13CR-TR STLD-S&D SLD-WG OS&Y BB API LOW EMIS (STUB : SMLS PE S-160 A335-P5)  (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B),1, , , ,"1""",10.97,PC,V222267,預製,,,,,D,V222267_D,1,1,-1,0,0,0,0,0
合金鋼P5,610,GATE VALVE CL800 SW-STUB/ FNPT AS A182-F5 BODY 13CR-TR STLD-S&D SLD-WG OS&Y BB API LOW EMIS (STUB : SMLS PE S-160 A335-P5)  (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B),1, , , ,"1""",10.97,PC,V222267,預製,,,,,E,V222267_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,M,P07179,預製,12,,8.7,8.7,-,P07179_-,8.7,12,-12,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,M,P07179,預製,,,,,A,P07179_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,M,P07179,預製,,,,,B,P07179_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,M,P07179,預製,,,,,D,P07179_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,M,P07179,預製,,,,,E,P07179_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,1.5, ,S-80S, ,"1-1/2"" S-80S",5.08,M,P16053,預製,6,,3.4,3.4,-,P16053_-,3.4,6,-6,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,1.5, ,S-80S, ,"1-1/2"" S-80S",5.08,M,P16053,預製,,,,,A,P16053_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,1.5, ,S-80S, ,"1-1/2"" S-80S",5.08,M,P16053,預製,,,,,B,P16053_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,1.5, ,S-80S, ,"1-1/2"" S-80S",5.08,M,P16053,預製,,,,,D,P16053_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,1.5, ,S-80S, ,"1-1/2"" S-80S",5.08,M,P16053,預製,,,,,E,P16053_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,1, ,S-80S, ,"1"" S-80S",4.55,M,P15885,預製,12,,10.2,10.2,-,P15885_-,10.2,12,-12,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,1, ,S-80S, ,"1"" S-80S",4.55,M,P15885,預製,,,,,A,P15885_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,1, ,S-80S, ,"1"" S-80S",4.55,M,P15885,預製,,,,,B,P15885_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,1, ,S-80S, ,"1"" S-80S",4.55,M,P15885,預製,,,,,D,P15885_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,1, ,S-80S, ,"1"" S-80S",4.55,M,P15885,預製,,,,,E,P15885_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,0.75, ,S-80S, ,"3/4"" S-80S",3.91,M,P15787,預製,6,,0.3,0.3,-,P15787_-,0.3,6,-6,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,0.75, ,S-80S, ,"3/4"" S-80S",3.91,M,P15787,預製,,,,,A,P15787_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,0.75, ,S-80S, ,"3/4"" S-80S",3.91,M,P15787,預製,,,,,B,P15787_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,0.75, ,S-80S, ,"3/4"" S-80S",3.91,M,P15787,預製,,,,,D,P15787_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE SMLS BE NI-AL B423 N08825  ASME  NACE,0.75, ,S-80S, ,"3/4"" S-80S",3.91,M,P15787,預製,,,,,E,P15787_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,16, ,S-80, ,"16"" S-80",21.44,M,P15174,預製,36,,31.6,31.6,-,P15174_-,31.6,36,-36,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,16, ,S-80, ,"16"" S-80",21.44,M,P15174,預製,,,,,A,P15174_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,16, ,S-80, ,"16"" S-80",21.44,M,P15174,預製,,,,,B,P15174_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,16, ,S-80, ,"16"" S-80",21.44,M,P15174,預製,,,,,D,P15174_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,16, ,S-80, ,"16"" S-80",21.44,M,P15174,預製,,,,,E,P15174_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,14, ,S-80, ,"14"" S-80",19.05,M,P15018,預製,12,,8.2,8.2,-,P15018_-,8.2,12,-12,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,14, ,S-80, ,"14"" S-80",19.05,M,P15018,預製,,,,,A,P15018_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,14, ,S-80, ,"14"" S-80",19.05,M,P15018,預製,,,,,B,P15018_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,14, ,S-80, ,"14"" S-80",19.05,M,P15018,預製,,,,,D,P15018_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,14, ,S-80, ,"14"" S-80",19.05,M,P15018,預製,,,,,E,P15018_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,12, ,S-80, ,"12"" S-80",17.48,M,P14816,預製,18,,17.2,17.2,-,P14816_-,17.2,24,-24,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,12, ,S-80, ,"12"" S-80",17.48,M,P14816,預製,,,,,A,P14816_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,12, ,S-80, ,"12"" S-80",17.48,M,P14816,預製,,,,,B,P14816_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,12, ,S-80, ,"12"" S-80",17.48,M,P14816,預製,,,,,D,P14816_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,12, ,S-80, ,"12"" S-80",17.48,M,P14816,預製,,,,,E,P14816_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,M,P14641,預製,18,,11.4,11.4,-,P14641_-,11.4,18,-18,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,M,P14641,預製,,,,,A,P14641_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,M,P14641,預製,,,,,B,P14641_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,M,P14641,預製,,,,,D,P14641_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,M,P14641,預製,,,,,E,P14641_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,8, ,S-80S, ,"8"" S-80S",12.7,M,P15604,預製,12,,6.7,6.7,-,P15604_-,6.7,12,-12,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,8, ,S-80S, ,"8"" S-80S",12.7,M,P15604,預製,,,,,A,P15604_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,8, ,S-80S, ,"8"" S-80S",12.7,M,P15604,預製,,,,,B,P15604_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,8, ,S-80S, ,"8"" S-80S",12.7,M,P15604,預製,,,,,D,P15604_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,8, ,S-80S, ,"8"" S-80S",12.7,M,P15604,預製,,,,,E,P15604_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,6, ,S-80S, ,"6"" S-80S",10.97,M,P15311,預製,18,,17.1,17.1,-,P15311_-,17.1,24,-24,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,6, ,S-80S, ,"6"" S-80S",10.97,M,P15311,預製,,,,,A,P15311_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,6, ,S-80S, ,"6"" S-80S",10.97,M,P15311,預製,,,,,B,P15311_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,6, ,S-80S, ,"6"" S-80S",10.97,M,P15311,預製,,,,,D,P15311_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,102,PIPE WELDED 100%-RT BE NI-AL B705 N08825  ASME  NACE,6, ,S-80S, ,"6"" S-80S",10.97,M,P15311,預製,,,,,E,P15311_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,301,45 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,PC,N24475,預製,2,,2,2,-,N24475_-,2,2,-2,0,0,0,0,0
鎳鉻鋼825,301,45 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,PC,N24475,預製,,,,,A,N24475_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,301,45 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,PC,N24475,預製,,,,,B,N24475_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,301,45 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,PC,N24475,預製,,,,,D,N24475_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,301,45 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,PC,N24475,預製,,,,,E,N24475_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW CL3000 FNPT NI-AL B564 N08825  ASME  NACE,1.5, , , ,"1-1/2""",15.09,PC,N41708,預製,2,,2,2,-,N41708_-,2,2,-2,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW CL3000 FNPT NI-AL B564 N08825  ASME  NACE,1.5, , , ,"1-1/2""",15.09,PC,N41708,預製,,,,,A,N41708_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW CL3000 FNPT NI-AL B564 N08825  ASME  NACE,1.5, , , ,"1-1/2""",15.09,PC,N41708,預製,,,,,B,N41708_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW CL3000 FNPT NI-AL B564 N08825  ASME  NACE,1.5, , , ,"1-1/2""",15.09,PC,N41708,預製,,,,,D,N41708_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW CL3000 FNPT NI-AL B564 N08825  ASME  NACE,1.5, , , ,"1-1/2""",15.09,PC,N41708,預製,,,,,E,N41708_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW CL3000 FNPT NI-AL B564 N08825  ASME  NACE,1, , , ,"1""",15.09,PC,N41706,預製,4,,4,4,-,N41706_-,4,4,-4,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW CL3000 FNPT NI-AL B564 N08825  ASME  NACE,1, , , ,"1""",15.09,PC,N41706,預製,,,,,A,N41706_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW CL3000 FNPT NI-AL B564 N08825  ASME  NACE,1, , , ,"1""",15.09,PC,N41706,預製,,,,,B,N41706_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW CL3000 FNPT NI-AL B564 N08825  ASME  NACE,1, , , ,"1""",15.09,PC,N41706,預製,,,,,D,N41706_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW CL3000 FNPT NI-AL B564 N08825  ASME  NACE,1, , , ,"1""",15.09,PC,N41706,預製,,,,,E,N41706_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,PC,N31572,預製,9,,7,7,-,N31572_-,7,7,-7,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,PC,N31572,預製,,,,,A,N31572_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,PC,N31572,預製,,,,,B,N31572_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,PC,N31572,預製,,,,,D,N31572_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,PC,N31572,預製,,,,,E,N31572_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW SMLS BW NI-AL B366-WPNICMC  ASME  NACE,1.5, ,S-80S, ,"1-1/2"" S-80S",5.08,PC,N31302,預製,4,,4,4,-,N31302_-,4,4,-4,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW SMLS BW NI-AL B366-WPNICMC  ASME  NACE,1.5, ,S-80S, ,"1-1/2"" S-80S",5.08,PC,N31302,預製,,,,,A,N31302_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW SMLS BW NI-AL B366-WPNICMC  ASME  NACE,1.5, ,S-80S, ,"1-1/2"" S-80S",5.08,PC,N31302,預製,,,,,B,N31302_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW SMLS BW NI-AL B366-WPNICMC  ASME  NACE,1.5, ,S-80S, ,"1-1/2"" S-80S",5.08,PC,N31302,預製,,,,,D,N31302_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW SMLS BW NI-AL B366-WPNICMC  ASME  NACE,1.5, ,S-80S, ,"1-1/2"" S-80S",5.08,PC,N31302,預製,,,,,E,N31302_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW SMLS BW NI-AL B366-WPNICMC  ASME  NACE,1, ,S-80S, ,"1"" S-80S",4.55,PC,N31121,預製,3,,3,3,-,N31121_-,3,3,-3,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW SMLS BW NI-AL B366-WPNICMC  ASME  NACE,1, ,S-80S, ,"1"" S-80S",4.55,PC,N31121,預製,,,,,A,N31121_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW SMLS BW NI-AL B366-WPNICMC  ASME  NACE,1, ,S-80S, ,"1"" S-80S",4.55,PC,N31121,預製,,,,,B,N31121_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW SMLS BW NI-AL B366-WPNICMC  ASME  NACE,1, ,S-80S, ,"1"" S-80S",4.55,PC,N31121,預製,,,,,D,N31121_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW SMLS BW NI-AL B366-WPNICMC  ASME  NACE,1, ,S-80S, ,"1"" S-80S",4.55,PC,N31121,預製,,,,,E,N31121_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,16, ,S-80, ,"16"" S-80",21.44,PC,N32468,預製,2,,2,2,-,N32468_-,2,2,-2,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,16, ,S-80, ,"16"" S-80",21.44,PC,N32468,預製,,,,,A,N32468_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,16, ,S-80, ,"16"" S-80",21.44,PC,N32468,預製,,,,,B,N32468_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,16, ,S-80, ,"16"" S-80",21.44,PC,N32468,預製,,,,,D,N32468_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,16, ,S-80, ,"16"" S-80",21.44,PC,N32468,預製,,,,,E,N32468_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14, ,S-80, ,"14"" S-80",19.05,PC,N32283,預製,6,,6,6,-,N32283_-,6,6,-6,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14, ,S-80, ,"14"" S-80",19.05,PC,N32283,預製,,,,,A,N32283_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14, ,S-80, ,"14"" S-80",19.05,PC,N32283,預製,,,,,B,N32283_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14, ,S-80, ,"14"" S-80",19.05,PC,N32283,預製,,,,,D,N32283_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14, ,S-80, ,"14"" S-80",19.05,PC,N32283,預製,,,,,E,N32283_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,12, ,S-80, ,"12"" S-80",17.48,PC,N32160,預製,3,,3,3,-,N32160_-,3,3,-3,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,12, ,S-80, ,"12"" S-80",17.48,PC,N32160,預製,,,,,A,N32160_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,12, ,S-80, ,"12"" S-80",17.48,PC,N32160,預製,,,,,B,N32160_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,12, ,S-80, ,"12"" S-80",17.48,PC,N32160,預製,,,,,D,N32160_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,12, ,S-80, ,"12"" S-80",17.48,PC,N32160,預製,,,,,E,N32160_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,PC,N31987,預製,6,,6,6,-,N31987_-,6,6,-6,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,PC,N31987,預製,,,,,A,N31987_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,PC,N31987,預製,,,,,B,N31987_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,PC,N31987,預製,,,,,D,N31987_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,PC,N31987,預製,,,,,E,N31987_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,8, ,S-80S, ,"8"" S-80S",12.7,PC,N32763,預製,2,,2,2,-,N32763_-,2,2,-2,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,8, ,S-80S, ,"8"" S-80S",12.7,PC,N32763,預製,,,,,A,N32763_A,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,8, ,S-80S, ,"8"" S-80S",12.7,PC,N32763,預製,,,,,B,N32763_B,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,8, ,S-80S, ,"8"" S-80S",12.7,PC,N32763,預製,,,,,D,N32763_D,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,8, ,S-80S, ,"8"" S-80S",12.7,PC,N32763,預製,,,,,E,N32763_E,0,0,0,0,0,0,0,0
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,6, ,S-80S, ,"6"" S-80S",10.97,PC,N32583,預製,13,,13,13,-,N32583_-,13,13,-13,0,0,0,0,0
