管線材質,ORDER_SEQ,Short_desc,SIZE1,SIZE2,SCH1,SCH2,SIZE_LAYOUT,厚度,UNIT,IDENT_CODE,中文說明,用料時機,採購量,可領用量,合計,合計2,項目,設計需求,採購需求,缺料狀況,7月2日,7月9日,7月10日,7月11日,8月15日,8月22日,8月24日,重組
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,6, ,S-80S, ,"6"" S-80S",10.97,PC,N32583,彎頭(90度),預製,13,,13,13,-,13,13,-13,0,0,0,0,0,0,0,N32583_-
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,6, ,S-80S, ,"6"" S-80S",10.97,PC,N32583,彎頭(90度),預製,,,,,A,0,0,0,0,0,0,0,0,0,0,N32583_A
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,6, ,S-80S, ,"6"" S-80S",10.97,PC,N32583,彎頭(90度),預製,,,,,B,0,0,0,0,0,0,0,0,0,0,N32583_B
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,6, ,S-80S, ,"6"" S-80S",10.97,PC,N32583,彎頭(90度),預製,,,,,D,0,0,0,0,0,0,0,0,0,0,N32583_D
鎳鉻鋼825,303,90 ELBOW WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,6, ,S-80S, ,"6"" S-80S",10.97,PC,N32583,彎頭(90度),預製,,,,,E,0,0,0,0,0,0,0,0,0,0,N32583_E
鎳鉻鋼825,311,TEE SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,PC,S27953,三通+OLET,預製,1,,1,1,-,1,1,-1,0,0,0,0,0,0,0,S27953_-
鎳鉻鋼825,311,TEE SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,PC,S27953,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S27953_A
鎳鉻鋼825,311,TEE SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,PC,S27953,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S27953_B
鎳鉻鋼825,311,TEE SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,PC,S27953,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,S27953_D
鎳鉻鋼825,311,TEE SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,PC,S27953,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S27953_E
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,16, ,S-80, ,"16"" S-80",21.44,PC,S29133,三通+OLET,預製,2,,2,2,-,2,2,-2,0,0,0,0,0,0,0,S29133_-
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,16, ,S-80, ,"16"" S-80",21.44,PC,S29133,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S29133_A
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,16, ,S-80, ,"16"" S-80",21.44,PC,S29133,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S29133_B
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,16, ,S-80, ,"16"" S-80",21.44,PC,S29133,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,S29133_D
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,16, ,S-80, ,"16"" S-80",21.44,PC,S29133,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S29133_E
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14, ,S-80, ,"14"" S-80",19.05,PC,S28979,三通+OLET,預製,2,,2,2,-,2,2,-2,0,0,0,0,0,0,0,S28979_-
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14, ,S-80, ,"14"" S-80",19.05,PC,S28979,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S28979_A
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14, ,S-80, ,"14"" S-80",19.05,PC,S28979,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S28979_B
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14, ,S-80, ,"14"" S-80",19.05,PC,S28979,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,S28979_D
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14, ,S-80, ,"14"" S-80",19.05,PC,S28979,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S28979_E
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,12, ,S-80, ,"12"" S-80",17.48,PC,S28781,三通+OLET,預製,2,,2,2,-,2,2,-2,0,0,0,0,0,0,0,S28781_-
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,12, ,S-80, ,"12"" S-80",17.48,PC,S28781,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S28781_A
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,12, ,S-80, ,"12"" S-80",17.48,PC,S28781,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S28781_B
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,12, ,S-80, ,"12"" S-80",17.48,PC,S28781,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,S28781_D
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,12, ,S-80, ,"12"" S-80",17.48,PC,S28781,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S28781_E
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,PC,S28647,三通+OLET,預製,2,,2,2,-,2,2,-2,0,0,0,0,0,0,0,S28647_-
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,PC,S28647,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S28647_A
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,PC,S28647,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S28647_B
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,PC,S28647,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,S28647_D
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,10, ,S-80, ,"10"" S-80",15.09,PC,S28647,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S28647_E
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,8, ,S-80S, ,"8"" S-80S",12.7,PC,S29439,三通+OLET,預製,2,,2,2,-,2,2,-2,0,0,0,0,0,0,0,S29439_-
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,8, ,S-80S, ,"8"" S-80S",12.7,PC,S29439,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S29439_A
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,8, ,S-80S, ,"8"" S-80S",12.7,PC,S29439,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S29439_B
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,8, ,S-80S, ,"8"" S-80S",12.7,PC,S29439,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,S29439_D
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,8, ,S-80S, ,"8"" S-80S",12.7,PC,S29439,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S29439_E
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,6, ,S-80S, ,"6"" S-80S",10.97,PC,S29225,三通+OLET,預製,4,,4,4,-,4,4,-4,0,0,0,0,0,0,0,S29225_-
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,6, ,S-80S, ,"6"" S-80S",10.97,PC,S29225,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S29225_A
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,6, ,S-80S, ,"6"" S-80S",10.97,PC,S29225,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S29225_B
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,6, ,S-80S, ,"6"" S-80S",10.97,PC,S29225,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,S29225_D
鎳鉻鋼825,311,TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,6, ,S-80S, ,"6"" S-80S",10.97,PC,S29225,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S29225_E
鎳鉻鋼825,312,REDU. TEE SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2,1,S-80S,S-80S,"2"" S-80S X 1"" S-80S",10.97,PC,R02559,三通+OLET,預製,3,,3,3,-,3,3,-3,0,0,0,0,0,0,0,R02559_-
鎳鉻鋼825,312,REDU. TEE SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2,1,S-80S,S-80S,"2"" S-80S X 1"" S-80S",10.97,PC,R02559,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R02559_A
鎳鉻鋼825,312,REDU. TEE SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2,1,S-80S,S-80S,"2"" S-80S X 1"" S-80S",10.97,PC,R02559,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R02559_B
鎳鉻鋼825,312,REDU. TEE SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2,1,S-80S,S-80S,"2"" S-80S X 1"" S-80S",10.97,PC,R02559,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R02559_D
鎳鉻鋼825,312,REDU. TEE SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2,1,S-80S,S-80S,"2"" S-80S X 1"" S-80S",10.97,PC,R02559,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R02559_E
鎳鉻鋼825,312,REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,16,10,S-80,S-80,"16"" S-80 X 10"" S-80",10.97,PC,R45326,三通+OLET,預製,2,,2,2,-,2,2,-2,0,0,0,0,0,0,0,R45326_-
鎳鉻鋼825,312,REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,16,10,S-80,S-80,"16"" S-80 X 10"" S-80",10.97,PC,R45326,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R45326_A
鎳鉻鋼825,312,REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,16,10,S-80,S-80,"16"" S-80 X 10"" S-80",10.97,PC,R45326,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R45326_B
鎳鉻鋼825,312,REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,16,10,S-80,S-80,"16"" S-80 X 10"" S-80",10.97,PC,R45326,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R45326_D
鎳鉻鋼825,312,REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,16,10,S-80,S-80,"16"" S-80 X 10"" S-80",10.97,PC,R45326,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R45326_E
鎳鉻鋼825,312,REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14,10,S-80,S-80,"14"" S-80 X 10"" S-80",10.97,PC,R41004,三通+OLET,預製,2,,2,2,-,2,2,-2,0,0,0,0,0,0,0,R41004_-
鎳鉻鋼825,312,REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14,10,S-80,S-80,"14"" S-80 X 10"" S-80",10.97,PC,R41004,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R41004_A
鎳鉻鋼825,312,REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14,10,S-80,S-80,"14"" S-80 X 10"" S-80",10.97,PC,R41004,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R41004_B
鎳鉻鋼825,312,REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14,10,S-80,S-80,"14"" S-80 X 10"" S-80",10.97,PC,R41004,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R41004_D
鎳鉻鋼825,312,REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14,10,S-80,S-80,"14"" S-80 X 10"" S-80",10.97,PC,R41004,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R41004_E
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,16,0.75,S-80,S-80S,"16"" S-80 X 3/4"" S-80S",10.97,PC,R118972,三通+OLET,預製,1,,1,1,-,1,1,-1,0,0,0,0,0,0,0,R118972_-
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,16,0.75,S-80,S-80S,"16"" S-80 X 3/4"" S-80S",10.97,PC,R118972,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R118972_A
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,16,0.75,S-80,S-80S,"16"" S-80 X 3/4"" S-80S",10.97,PC,R118972,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R118972_B
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,16,0.75,S-80,S-80S,"16"" S-80 X 3/4"" S-80S",10.97,PC,R118972,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R118972_D
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,16,0.75,S-80,S-80S,"16"" S-80 X 3/4"" S-80S",10.97,PC,R118972,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R118972_E
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,16,1.5,S-80,S-80S,"16"" S-80 X 1-1/2"" S-80S",10.97,PC,R119471,三通+OLET,預製,2,,2,2,-,2,2,-2,0,0,0,0,0,0,0,R119471_-
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,16,1.5,S-80,S-80S,"16"" S-80 X 1-1/2"" S-80S",10.97,PC,R119471,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R119471_A
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,16,1.5,S-80,S-80S,"16"" S-80 X 1-1/2"" S-80S",10.97,PC,R119471,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R119471_B
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,16,1.5,S-80,S-80S,"16"" S-80 X 1-1/2"" S-80S",10.97,PC,R119471,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R119471_D
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,16,1.5,S-80,S-80S,"16"" S-80 X 1-1/2"" S-80S",10.97,PC,R119471,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R119471_E
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,16,6,S-80,S-80S,"16"" S-80 X 6"" S-80S",10.97,PC,R120655,三通+OLET,預製,1,,1,1,-,1,1,-1,0,0,0,0,0,0,0,R120655_-
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,16,6,S-80,S-80S,"16"" S-80 X 6"" S-80S",10.97,PC,R120655,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R120655_A
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,16,6,S-80,S-80S,"16"" S-80 X 6"" S-80S",10.97,PC,R120655,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R120655_B
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,16,6,S-80,S-80S,"16"" S-80 X 6"" S-80S",10.97,PC,R120655,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R120655_D
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,16,6,S-80,S-80S,"16"" S-80 X 6"" S-80S",10.97,PC,R120655,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R120655_E
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,10,1.5,S-80,S-80S,"10"" S-80 X 1-1/2"" S-80S",10.97,PC,R112132,三通+OLET,預製,2,,2,2,-,2,2,-2,0,0,0,0,0,0,0,R112132_-
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,10,1.5,S-80,S-80S,"10"" S-80 X 1-1/2"" S-80S",10.97,PC,R112132,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R112132_A
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,10,1.5,S-80,S-80S,"10"" S-80 X 1-1/2"" S-80S",10.97,PC,R112132,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R112132_B
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,10,1.5,S-80,S-80S,"10"" S-80 X 1-1/2"" S-80S",10.97,PC,R112132,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R112132_D
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,10,1.5,S-80,S-80S,"10"" S-80 X 1-1/2"" S-80S",10.97,PC,R112132,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R112132_E
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,8,0.75,S-80S,S-80S,"8"" S-80S X 3/4"" S-80S",10.97,PC,R126076,三通+OLET,預製,2,,2,2,-,2,2,-2,0,0,0,0,0,0,0,R126076_-
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,8,0.75,S-80S,S-80S,"8"" S-80S X 3/4"" S-80S",10.97,PC,R126076,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R126076_A
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,8,0.75,S-80S,S-80S,"8"" S-80S X 3/4"" S-80S",10.97,PC,R126076,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R126076_B
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,8,0.75,S-80S,S-80S,"8"" S-80S X 3/4"" S-80S",10.97,PC,R126076,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R126076_D
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,8,0.75,S-80S,S-80S,"8"" S-80S X 3/4"" S-80S",10.97,PC,R126076,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R126076_E
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,6,1.5,S-80S,S-80S,"6"" S-80S X 1-1/2"" S-80S",10.97,PC,R125015,三通+OLET,預製,4,,4,4,-,4,4,-4,0,0,0,0,0,0,0,R125015_-
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,6,1.5,S-80S,S-80S,"6"" S-80S X 1-1/2"" S-80S",10.97,PC,R125015,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R125015_A
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,6,1.5,S-80S,S-80S,"6"" S-80S X 1-1/2"" S-80S",10.97,PC,R125015,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R125015_B
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,6,1.5,S-80S,S-80S,"6"" S-80S X 1-1/2"" S-80S",10.97,PC,R125015,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R125015_D
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,6,1.5,S-80S,S-80S,"6"" S-80S X 1-1/2"" S-80S",10.97,PC,R125015,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R125015_E
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,6,1,S-80S,S-80S,"6"" S-80S X 1"" S-80S",10.97,PC,R124763,三通+OLET,預製,1,,1,1,-,1,1,-1,0,0,0,0,0,0,0,R124763_-
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,6,1,S-80S,S-80S,"6"" S-80S X 1"" S-80S",10.97,PC,R124763,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R124763_A
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,6,1,S-80S,S-80S,"6"" S-80S X 1"" S-80S",10.97,PC,R124763,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R124763_B
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,6,1,S-80S,S-80S,"6"" S-80S X 1"" S-80S",10.97,PC,R124763,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R124763_D
鎳鉻鋼825,332,WELDOLET  BW NI-AL B564 N08825  MSS  NACE,6,1,S-80S,S-80S,"6"" S-80S X 1"" S-80S",10.97,PC,R124763,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R124763_E
鎳鉻鋼825,362,CONC. SWAGE NIPPLE  BLE/ PSE NI-AL B366-WPNICMC  MSS  NACE,2,1,S-80S,S-80S,"2"" S-80S X 1"" S-80S",10.97,PC,S31586,同心漸縮管,預製,4,,4,4,-,4,4,-4,0,0,0,0,0,0,0,S31586_-
鎳鉻鋼825,362,CONC. SWAGE NIPPLE  BLE/ PSE NI-AL B366-WPNICMC  MSS  NACE,2,1,S-80S,S-80S,"2"" S-80S X 1"" S-80S",10.97,PC,S31586,同心漸縮管,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S31586_A
鎳鉻鋼825,362,CONC. SWAGE NIPPLE  BLE/ PSE NI-AL B366-WPNICMC  MSS  NACE,2,1,S-80S,S-80S,"2"" S-80S X 1"" S-80S",10.97,PC,S31586,同心漸縮管,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S31586_B
鎳鉻鋼825,362,CONC. SWAGE NIPPLE  BLE/ PSE NI-AL B366-WPNICMC  MSS  NACE,2,1,S-80S,S-80S,"2"" S-80S X 1"" S-80S",10.97,PC,S31586,同心漸縮管,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,S31586_D
鎳鉻鋼825,362,CONC. SWAGE NIPPLE  BLE/ PSE NI-AL B366-WPNICMC  MSS  NACE,2,1,S-80S,S-80S,"2"" S-80S X 1"" S-80S",10.97,PC,S31586,同心漸縮管,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S31586_E
鎳鉻鋼825,363,CONC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14,10,S-80,S-80,"14"" S-80 X 10"" S-80",10.97,PC,R102428,同心大小頭,預製,2,,2,2,-,2,2,-2,0,0,0,0,0,0,0,R102428_-
鎳鉻鋼825,363,CONC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14,10,S-80,S-80,"14"" S-80 X 10"" S-80",10.97,PC,R102428,同心大小頭,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R102428_A
鎳鉻鋼825,363,CONC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14,10,S-80,S-80,"14"" S-80 X 10"" S-80",10.97,PC,R102428,同心大小頭,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R102428_B
鎳鉻鋼825,363,CONC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14,10,S-80,S-80,"14"" S-80 X 10"" S-80",10.97,PC,R102428,同心大小頭,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R102428_D
鎳鉻鋼825,363,CONC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE,14,10,S-80,S-80,"14"" S-80 X 10"" S-80",10.97,PC,R102428,同心大小頭,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R102428_E
鎳鉻鋼825,363,ECC. REDUCER SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2,1.5,S-80S,S-80S,"2"" S-80S X 1-1/2"" S-80S",10.97,PC,R90054,偏心大小頭,預製,2,,2,2,-,2,2,-2,0,0,0,0,0,0,0,R90054_-
鎳鉻鋼825,363,ECC. REDUCER SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2,1.5,S-80S,S-80S,"2"" S-80S X 1-1/2"" S-80S",10.97,PC,R90054,偏心大小頭,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R90054_A
鎳鉻鋼825,363,ECC. REDUCER SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2,1.5,S-80S,S-80S,"2"" S-80S X 1-1/2"" S-80S",10.97,PC,R90054,偏心大小頭,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R90054_B
鎳鉻鋼825,363,ECC. REDUCER SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2,1.5,S-80S,S-80S,"2"" S-80S X 1-1/2"" S-80S",10.97,PC,R90054,偏心大小頭,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R90054_D
鎳鉻鋼825,363,ECC. REDUCER SMLS BW NI-AL B366-WPNICMC  ASME  NACE,2,1.5,S-80S,S-80S,"2"" S-80S X 1-1/2"" S-80S",10.97,PC,R90054,偏心大小頭,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R90054_E
